2022-01-14 11:18:20,620 INFO    MainThread:7840 [wandb_setup.py:_flush():71] setting env: {}
2022-01-14 11:18:20,622 INFO    MainThread:7840 [wandb_setup.py:_flush():71] setting login settings: {}
2022-01-14 11:18:20,622 INFO    MainThread:7840 [wandb_init.py:_log_setup():371] Logging user logs to D:\Programming\TicketToRideMCCFR_TDD\wandb\run-20220114_111820-1x2q6ld7\logs\debug.log
2022-01-14 11:18:20,622 INFO    MainThread:7840 [wandb_init.py:_log_setup():372] Logging internal logs to D:\Programming\TicketToRideMCCFR_TDD\wandb\run-20220114_111820-1x2q6ld7\logs\debug-internal.log
2022-01-14 11:18:20,624 INFO    MainThread:7840 [wandb_init.py:init():404] calling init triggers
2022-01-14 11:18:20,624 INFO    MainThread:7840 [wandb_init.py:init():409] wandb.init called with sweep_config: {}
config: {}
2022-01-14 11:18:20,626 INFO    MainThread:7840 [wandb_init.py:init():460] starting backend
2022-01-14 11:18:20,626 INFO    MainThread:7840 [backend.py:_multiprocessing_setup():99] multiprocessing start_methods=spawn, using: spawn
2022-01-14 11:18:20,639 INFO    MainThread:7840 [backend.py:ensure_launched():216] starting backend process...
2022-01-14 11:18:20,931 INFO    MainThread:7840 [backend.py:ensure_launched():221] started backend process with pid: 13044
2022-01-14 11:18:20,931 INFO    MainThread:7840 [wandb_init.py:init():469] backend started and connected
2022-01-14 11:18:20,937 INFO    MainThread:7840 [wandb_init.py:init():533] updated telemetry
2022-01-14 11:18:21,047 INFO    MainThread:7840 [wandb_init.py:init():563] communicating current version
2022-01-14 11:18:23,449 INFO    MainThread:7840 [wandb_init.py:init():568] got version response 
2022-01-14 11:18:23,449 INFO    MainThread:7840 [wandb_init.py:init():578] communicating run to backend with 30 second timeout
2022-01-14 11:18:23,583 INFO    MainThread:7840 [wandb_init.py:init():606] starting run threads in backend
2022-01-14 11:18:23,853 INFO    MainThread:7840 [wandb_run.py:_console_start():1810] atexit reg
2022-01-14 11:18:23,855 INFO    MainThread:7840 [wandb_run.py:_redirect():1684] redirect: SettingsConsole.WRAP
2022-01-14 11:18:23,856 INFO    MainThread:7840 [wandb_run.py:_redirect():1721] Wrapping output streams.
2022-01-14 11:18:23,893 INFO    MainThread:7840 [wandb_run.py:_redirect():1745] Redirects installed.
2022-01-14 11:18:23,893 INFO    MainThread:7840 [wandb_init.py:init():633] run started, returning control to user process
2022-01-14 11:18:23,949 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:23,966 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:23,984 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,004 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,022 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,041 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,059 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,080 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,105 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,125 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,143 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,164 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,185 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,210 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,235 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,255 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,277 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,298 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,320 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,341 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,364 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,387 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,411 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,435 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,457 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,482 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,509 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,533 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,560 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,584 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,609 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,631 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,657 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,680 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
2022-01-14 11:18:24,705 INFO    MainThread:7840 [wandb_watch.py:watch():43] Watching
